Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,Unnamed: 6
"06:33:42AM Feb 7, 2022",97,74,0,0,0,
"06:33:46AM Feb 7, 2022",97,74,0,0,0,
"06:33:50AM Feb 7, 2022",97,68,0,0,0,
"06:33:54AM Feb 7, 2022",97,67,0,0,0,
"06:33:58AM Feb 7, 2022",97,70,0,0,0,
"06:34:02AM Feb 7, 2022",97,66,0,0,0,
"06:34:06AM Feb 7, 2022",97,67,0,0,0,
"06:34:10AM Feb 7, 2022",97,64,0,0,0,
"06:34:14AM Feb 7, 2022",97,71,0,0,0,
"06:34:18AM Feb 7, 2022",97,70,0,0,0,
"06:34:22AM Feb 7, 2022",97,71,0,0,0,
"06:34:26AM Feb 7, 2022",97,71,0,0,0,
"06:34:30AM Feb 7, 2022",97,71,0,0,0,
"06:34:34AM Feb 7, 2022",97,70,0,0,0,
"06:34:38AM Feb 7, 2022",97,77,0,0,0,
"06:34:42AM Feb 7, 2022",97,78,0,0,0,
"06:34:46AM Feb 7, 2022",97,73,0,0,0,
"06:34:50AM Feb 7, 2022",97,71,0,0,0,
"06:34:54AM Feb 7, 2022",97,78,24,0,0,
"06:34:58AM Feb 7, 2022",97,78,60,0,0,
"06:35:02AM Feb 7, 2022",97,78,28,0,0,
"06:35:06AM Feb 7, 2022",97,78,4,0,0,
"06:35:10AM Feb 7, 2022",97,78,1,0,0,
"06:35:14AM Feb 7, 2022",97,78,1,0,0,
"06:35:18AM Feb 7, 2022",97,78,0,0,0,
"06:35:22AM Feb 7, 2022",97,84,2,0,0,
"06:35:26AM Feb 7, 2022",97,85,1,0,0,
"06:35:30AM Feb 7, 2022",97,88,1,0,0,
"06:35:34AM Feb 7, 2022",97,76,0,0,0,
"06:35:38AM Feb 7, 2022",97,71,1,0,0,
"06:35:42AM Feb 7, 2022",98,74,1,0,0,
"06:35:46AM Feb 7, 2022",98,76,0,0,0,
"06:35:50AM Feb 7, 2022",98,79,0,0,0,
"06:35:54AM Feb 7, 2022",98,78,0,0,0,
"06:35:58AM Feb 7, 2022",98,79,0,0,0,
"06:36:02AM Feb 7, 2022",98,77,0,0,0,
"06:36:06AM Feb 7, 2022",98,70,0,0,0,
"06:36:10AM Feb 7, 2022",98,65,0,0,0,
"06:36:14AM Feb 7, 2022",98,63,0,0,0,
"06:36:18AM Feb 7, 2022",98,63,2,0,0,
"06:36:22AM Feb 7, 2022",98,63,1,0,0,
"06:36:26AM Feb 7, 2022",98,63,11,0,0,
"06:36:30AM Feb 7, 2022",98,63,3,0,0,
"06:36:34AM Feb 7, 2022",98,65,1,0,0,
"06:36:38AM Feb 7, 2022",98,67,1,0,0,
"06:36:42AM Feb 7, 2022",97,67,0,0,0,
"06:36:46AM Feb 7, 2022",97,69,1,0,0,
"06:36:50AM Feb 7, 2022",98,71,1,0,0,
"06:36:54AM Feb 7, 2022",98,71,0,0,0,
"06:36:58AM Feb 7, 2022",98,66,0,0,0,
"06:37:02AM Feb 7, 2022",98,68,0,0,0,
"06:37:06AM Feb 7, 2022",98,67,0,0,0,
"06:37:10AM Feb 7, 2022",98,64,0,0,0,
"06:37:14AM Feb 7, 2022",98,67,0,0,0,
"06:37:18AM Feb 7, 2022",98,68,0,0,0,
"06:37:22AM Feb 7, 2022",98,74,0,0,0,
"06:37:26AM Feb 7, 2022",97,73,0,0,0,
"06:37:30AM Feb 7, 2022",98,74,0,0,0,
"06:37:34AM Feb 7, 2022",97,75,0,0,0,
"06:37:38AM Feb 7, 2022",97,73,0,0,0,
"06:37:42AM Feb 7, 2022",96,74,0,0,0,
"06:37:46AM Feb 7, 2022",96,76,0,0,0,
"06:37:50AM Feb 7, 2022",96,78,0,0,0,
"06:37:54AM Feb 7, 2022",96,77,0,0,0,
"06:37:58AM Feb 7, 2022",97,70,0,0,0,
"06:38:02AM Feb 7, 2022",97,67,0,0,0,
"06:38:06AM Feb 7, 2022",97,74,0,0,0,
"06:38:10AM Feb 7, 2022",97,72,0,0,0,
"06:38:14AM Feb 7, 2022",97,71,0,0,0,
"06:38:18AM Feb 7, 2022",97,70,0,0,0,
"06:38:22AM Feb 7, 2022",97,69,0,0,0,
"06:38:26AM Feb 7, 2022",97,69,0,0,0,
"06:38:30AM Feb 7, 2022",97,66,0,0,0,
"06:38:34AM Feb 7, 2022",97,66,2,0,0,
"06:38:38AM Feb 7, 2022",97,66,0,0,0,
"06:38:42AM Feb 7, 2022",97,67,1,0,0,
"06:38:46AM Feb 7, 2022",96,69,3,0,0,
"06:38:50AM Feb 7, 2022",96,69,1,0,0,
"06:38:54AM Feb 7, 2022",96,70,0,0,0,
"06:38:58AM Feb 7, 2022",96,74,1,0,0,
"06:39:02AM Feb 7, 2022",97,69,0,0,0,
"06:39:06AM Feb 7, 2022",97,70,0,0,0,
"06:39:10AM Feb 7, 2022",98,67,0,0,0,
"06:39:14AM Feb 7, 2022",98,66,0,0,0,
"06:39:18AM Feb 7, 2022",98,72,0,0,0,
"06:39:22AM Feb 7, 2022",98,71,1,0,0,
"06:39:26AM Feb 7, 2022",98,69,0,0,0,
"06:39:30AM Feb 7, 2022",98,70,0,0,0,
"06:39:34AM Feb 7, 2022",97,73,0,0,0,
"06:39:38AM Feb 7, 2022",97,68,1,0,0,
"06:39:42AM Feb 7, 2022",95,64,0,0,0,
"06:39:46AM Feb 7, 2022",95,64,22,0,0,
"06:39:50AM Feb 7, 2022",95,64,68,0,0,
"06:39:54AM Feb 7, 2022",95,64,9,0,0,
"06:39:58AM Feb 7, 2022",95,64,1,0,0,
"06:40:02AM Feb 7, 2022",95,64,1,0,0,
"06:40:06AM Feb 7, 2022",94,68,0,0,0,
"06:40:10AM Feb 7, 2022",93,75,0,0,0,
"06:40:14AM Feb 7, 2022",95,72,0,0,0,
"06:40:18AM Feb 7, 2022",97,74,0,0,0,
"06:40:22AM Feb 7, 2022",98,71,0,0,0,
"06:40:26AM Feb 7, 2022",98,67,0,0,0,
"06:40:30AM Feb 7, 2022",98,70,0,0,0,
"06:40:34AM Feb 7, 2022",98,76,0,0,0,
"06:40:38AM Feb 7, 2022",98,73,0,0,0,
"06:40:42AM Feb 7, 2022",98,69,0,0,0,
"06:40:46AM Feb 7, 2022",97,68,1,0,0,
"06:40:50AM Feb 7, 2022",97,62,0,0,0,
"06:40:54AM Feb 7, 2022",97,66,0,0,0,
"06:40:58AM Feb 7, 2022",96,72,0,0,0,
"06:41:02AM Feb 7, 2022",95,71,0,0,0,
"06:41:06AM Feb 7, 2022",93,72,0,0,0,
"06:41:10AM Feb 7, 2022",94,74,0,0,0,
"06:41:14AM Feb 7, 2022",96,66,1,0,0,
"06:41:18AM Feb 7, 2022",97,67,0,0,0,
"06:41:22AM Feb 7, 2022",98,67,0,0,0,
"06:41:26AM Feb 7, 2022",98,70,0,0,0,
"06:41:30AM Feb 7, 2022",98,70,0,0,0,
"06:41:34AM Feb 7, 2022",97,70,0,0,0,
"06:41:38AM Feb 7, 2022",97,60,0,0,0,
"06:41:42AM Feb 7, 2022",97,63,0,0,0,
"06:41:46AM Feb 7, 2022",96,65,0,0,0,
"06:41:50AM Feb 7, 2022",96,63,0,0,0,
"06:41:54AM Feb 7, 2022",96,63,0,0,0,
"06:41:58AM Feb 7, 2022",96,68,0,0,0,
"06:42:02AM Feb 7, 2022",95,73,0,0,0,
"06:42:06AM Feb 7, 2022",95,65,0,0,0,
"06:42:10AM Feb 7, 2022",95,56,0,0,0,
"06:42:14AM Feb 7, 2022",96,65,0,0,0,
"06:42:18AM Feb 7, 2022",97,73,0,0,0,
"06:42:22AM Feb 7, 2022",97,74,0,0,0,
"06:42:26AM Feb 7, 2022",97,71,0,0,0,
"06:42:30AM Feb 7, 2022",97,64,0,0,0,
"06:42:34AM Feb 7, 2022",97,68,0,0,0,
"06:42:38AM Feb 7, 2022",97,73,0,0,0,
"06:42:42AM Feb 7, 2022",97,71,0,0,0,
"06:42:46AM Feb 7, 2022",97,66,0,0,0,
"06:42:50AM Feb 7, 2022",97,68,0,0,0,
"06:42:54AM Feb 7, 2022",97,73,0,0,0,
"06:42:58AM Feb 7, 2022",97,70,0,0,0,
"06:43:02AM Feb 7, 2022",96,65,0,0,0,
"06:43:06AM Feb 7, 2022",96,68,0,0,0,
"06:43:10AM Feb 7, 2022",97,70,0,0,0,
"06:43:14AM Feb 7, 2022",97,70,0,0,0,
"06:43:18AM Feb 7, 2022",97,69,0,0,0,
"06:43:22AM Feb 7, 2022",97,62,0,0,0,
"06:43:26AM Feb 7, 2022",97,66,0,0,0,
"06:43:30AM Feb 7, 2022",97,72,0,0,0,
"06:43:34AM Feb 7, 2022",97,72,0,0,0,
"06:43:38AM Feb 7, 2022",97,70,0,0,0,
"06:43:42AM Feb 7, 2022",97,66,0,0,0,
"06:43:46AM Feb 7, 2022",97,71,0,0,0,
"06:43:50AM Feb 7, 2022",97,71,0,0,0,
"06:43:54AM Feb 7, 2022",97,72,0,0,0,
"06:43:58AM Feb 7, 2022",97,74,0,0,0,
"06:44:02AM Feb 7, 2022",96,74,0,0,0,
"06:44:06AM Feb 7, 2022",96,71,0,0,0,
"06:44:10AM Feb 7, 2022",96,71,0,0,0,
"06:44:14AM Feb 7, 2022",96,71,0,0,0,
"06:44:18AM Feb 7, 2022",96,74,0,0,0,
"06:44:22AM Feb 7, 2022",96,75,0,0,0,
"06:44:26AM Feb 7, 2022",96,74,0,0,0,
"06:44:30AM Feb 7, 2022",95,67,0,0,0,
"06:44:34AM Feb 7, 2022",96,72,0,0,0,
"06:44:38AM Feb 7, 2022",96,79,0,0,0,
"06:44:42AM Feb 7, 2022",97,79,0,0,0,
"06:44:46AM Feb 7, 2022",97,75,0,0,0,
"06:44:50AM Feb 7, 2022",97,77,0,0,0,
"06:44:54AM Feb 7, 2022",97,77,1,0,0,
"06:44:58AM Feb 7, 2022",97,76,0,0,0,
"06:45:02AM Feb 7, 2022",97,78,0,0,0,
"06:45:06AM Feb 7, 2022",97,75,0,0,0,
"06:45:10AM Feb 7, 2022",96,70,0,0,0,
"06:45:14AM Feb 7, 2022",95,68,0,0,0,
"06:45:18AM Feb 7, 2022",95,70,0,0,0,
"06:45:22AM Feb 7, 2022",95,65,0,0,0,
"06:45:26AM Feb 7, 2022",95,70,0,0,0,
"06:45:30AM Feb 7, 2022",95,77,0,0,0,
"06:45:34AM Feb 7, 2022",96,81,0,0,0,
"06:45:38AM Feb 7, 2022",95,71,0,0,0,
"06:45:42AM Feb 7, 2022",96,69,0,0,0,
"06:45:46AM Feb 7, 2022",96,76,0,0,0,
"06:45:50AM Feb 7, 2022",97,79,0,0,0,
"06:45:54AM Feb 7, 2022",97,80,0,0,0,
"06:45:58AM Feb 7, 2022",97,77,0,0,0,
"06:46:02AM Feb 7, 2022",97,76,0,0,0,
"06:46:06AM Feb 7, 2022",97,75,0,0,0,
"06:46:10AM Feb 7, 2022",97,72,0,0,0,
"06:46:14AM Feb 7, 2022",97,73,0,0,0,
"06:46:18AM Feb 7, 2022",97,76,0,0,0,
"06:46:22AM Feb 7, 2022",97,74,0,0,0,
"06:46:26AM Feb 7, 2022",97,74,0,0,0,
"06:46:30AM Feb 7, 2022",97,71,0,0,0,
"06:46:34AM Feb 7, 2022",97,70,0,0,0,
"06:46:38AM Feb 7, 2022",96,72,0,0,0,
"06:46:42AM Feb 7, 2022",96,79,0,0,0,
"06:46:46AM Feb 7, 2022",96,75,0,0,0,
"06:46:50AM Feb 7, 2022",96,71,0,0,0,
"06:46:54AM Feb 7, 2022",96,67,0,0,0,
"06:46:58AM Feb 7, 2022",96,67,0,0,0,
"06:47:02AM Feb 7, 2022",96,70,0,0,0,
"06:47:06AM Feb 7, 2022",96,73,0,0,0,
"06:47:10AM Feb 7, 2022",96,71,0,0,0,
"06:47:14AM Feb 7, 2022",96,72,0,0,0,
"06:47:18AM Feb 7, 2022",97,79,0,0,0,
"06:47:22AM Feb 7, 2022",97,81,0,0,0,
"06:47:26AM Feb 7, 2022",96,72,0,0,0,
"06:47:30AM Feb 7, 2022",96,72,0,0,0,
"06:47:34AM Feb 7, 2022",96,72,0,0,0,
"06:47:38AM Feb 7, 2022",96,72,0,0,0,
"06:47:42AM Feb 7, 2022",96,72,0,0,0,
"06:47:46AM Feb 7, 2022",96,76,0,0,0,
"06:47:50AM Feb 7, 2022",96,74,0,0,0,
"06:47:54AM Feb 7, 2022",96,72,0,0,0,
"06:47:58AM Feb 7, 2022",97,77,0,0,0,
"06:48:02AM Feb 7, 2022",97,73,0,0,0,
"06:48:06AM Feb 7, 2022",97,71,0,0,0,
"06:48:10AM Feb 7, 2022",97,72,0,0,0,
"06:48:14AM Feb 7, 2022",97,74,0,0,0,
"06:48:18AM Feb 7, 2022",97,72,0,0,0,
"06:48:22AM Feb 7, 2022",96,60,0,0,0,
"06:48:26AM Feb 7, 2022",96,65,0,0,0,
"06:48:30AM Feb 7, 2022",96,75,0,0,0,
"06:48:34AM Feb 7, 2022",96,74,0,0,0,
"06:48:38AM Feb 7, 2022",97,69,0,0,0,
"06:48:42AM Feb 7, 2022",97,69,0,0,0,
"06:48:46AM Feb 7, 2022",97,67,0,0,0,
"06:48:50AM Feb 7, 2022",96,68,0,0,0,
"06:48:54AM Feb 7, 2022",96,70,0,0,0,
"06:48:58AM Feb 7, 2022",96,69,0,0,0,
"06:49:02AM Feb 7, 2022",96,73,0,0,0,
"06:49:06AM Feb 7, 2022",96,73,0,0,0,
"06:49:10AM Feb 7, 2022",96,72,0,0,0,
"06:49:14AM Feb 7, 2022",97,76,0,0,0,
"06:49:18AM Feb 7, 2022",97,81,0,0,0,
"06:49:22AM Feb 7, 2022",97,77,0,0,0,
"06:49:26AM Feb 7, 2022",97,73,0,0,0,
"06:49:30AM Feb 7, 2022",97,68,0,0,0,
"06:49:34AM Feb 7, 2022",97,70,0,0,0,
"06:49:38AM Feb 7, 2022",97,74,0,0,0,
"06:49:42AM Feb 7, 2022",97,73,0,0,0,
"06:49:46AM Feb 7, 2022",97,77,0,0,0,
"06:49:50AM Feb 7, 2022",96,74,0,0,0,
"06:49:54AM Feb 7, 2022",96,70,0,0,0,
"06:49:58AM Feb 7, 2022",97,74,0,0,0,
"06:50:02AM Feb 7, 2022",97,75,0,0,0,
"06:50:06AM Feb 7, 2022",97,72,0,0,0,
"06:50:10AM Feb 7, 2022",96,71,0,0,0,
"06:50:14AM Feb 7, 2022",96,69,0,0,0,
"06:50:18AM Feb 7, 2022",97,69,0,0,0,
"06:50:22AM Feb 7, 2022",97,72,0,0,0,
"06:50:26AM Feb 7, 2022",97,71,0,0,0,
"06:50:30AM Feb 7, 2022",97,68,0,0,0,
"06:50:34AM Feb 7, 2022",97,72,0,0,0,
"06:50:38AM Feb 7, 2022",97,76,0,0,0,
"06:50:42AM Feb 7, 2022",97,77,0,0,0,
"06:50:46AM Feb 7, 2022",97,75,0,0,0,
"06:50:50AM Feb 7, 2022",97,66,0,0,0,
"06:50:54AM Feb 7, 2022",96,65,0,0,0,
"06:50:58AM Feb 7, 2022",96,71,0,0,0,
"06:51:02AM Feb 7, 2022",97,72,0,0,0,
"06:51:06AM Feb 7, 2022",97,69,0,0,0,
"06:51:10AM Feb 7, 2022",97,68,1,0,0,
"06:51:14AM Feb 7, 2022",97,72,0,0,0,
"06:51:18AM Feb 7, 2022",97,75,0,0,0,
"06:51:22AM Feb 7, 2022",97,80,0,0,0,
"06:51:26AM Feb 7, 2022",97,81,0,0,0,
"06:51:30AM Feb 7, 2022",97,73,0,0,0,
"06:51:34AM Feb 7, 2022",97,73,0,0,0,
"06:51:38AM Feb 7, 2022",97,72,0,0,0,
"06:51:42AM Feb 7, 2022",97,63,0,0,0,
"06:51:46AM Feb 7, 2022",97,70,0,0,0,
"06:51:50AM Feb 7, 2022",97,72,0,0,0,
"06:51:54AM Feb 7, 2022",96,67,0,0,0,
"06:51:58AM Feb 7, 2022",97,76,0,0,0,
"06:52:02AM Feb 7, 2022",97,82,0,0,0,
"06:52:06AM Feb 7, 2022",97,81,0,0,0,
"06:52:10AM Feb 7, 2022",96,79,0,0,0,
"06:52:14AM Feb 7, 2022",96,79,0,0,0,
"06:52:18AM Feb 7, 2022",96,77,0,0,0,
"06:52:22AM Feb 7, 2022",96,73,0,0,0,
"06:52:26AM Feb 7, 2022",96,73,0,0,0,
"06:52:30AM Feb 7, 2022",96,73,0,0,0,
"06:52:34AM Feb 7, 2022",96,76,0,0,0,
"06:52:38AM Feb 7, 2022",96,80,0,0,0,
"06:52:42AM Feb 7, 2022",97,74,0,0,0,
"06:52:46AM Feb 7, 2022",97,67,0,0,0,
"06:52:50AM Feb 7, 2022",96,68,0,0,0,
"06:52:54AM Feb 7, 2022",96,72,0,0,0,
"06:52:58AM Feb 7, 2022",97,77,0,0,0,
"06:53:02AM Feb 7, 2022",96,74,3,0,0,
"06:53:06AM Feb 7, 2022",96,74,3,0,0,
"06:53:10AM Feb 7, 2022",96,76,5,0,0,
"06:53:14AM Feb 7, 2022",96,76,19,0,0,
"06:53:18AM Feb 7, 2022",96,76,18,0,0,
"06:53:22AM Feb 7, 2022",96,76,60,0,0,
"06:53:26AM Feb 7, 2022",96,76,15,0,0,
"06:53:30AM Feb 7, 2022",96,76,4,0,0,
"06:53:34AM Feb 7, 2022",96,76,1,0,0,
"06:53:38AM Feb 7, 2022",97,81,1,0,0,
"06:53:42AM Feb 7, 2022",97,82,2,0,0,
"06:53:46AM Feb 7, 2022",97,76,2,0,0,
"06:53:50AM Feb 7, 2022",97,78,1,0,0,
"06:53:54AM Feb 7, 2022",97,84,1,0,0,
"06:53:58AM Feb 7, 2022",97,78,0,0,0,
"06:54:02AM Feb 7, 2022",97,77,0,0,0,
"06:54:06AM Feb 7, 2022",98,72,1,0,0,
"06:54:10AM Feb 7, 2022",98,76,0,0,0,
"06:54:14AM Feb 7, 2022",98,75,0,0,0,
"06:54:18AM Feb 7, 2022",99,71,0,0,0,
"06:54:22AM Feb 7, 2022",98,71,0,0,0,
"06:54:26AM Feb 7, 2022",99,73,0,0,0,
"06:54:30AM Feb 7, 2022",99,74,0,0,0,
"06:54:34AM Feb 7, 2022",99,69,0,0,0,
"06:54:38AM Feb 7, 2022",98,67,3,0,0,
"06:54:42AM Feb 7, 2022",98,70,2,0,0,
"06:54:46AM Feb 7, 2022",98,66,3,0,0,
"06:54:50AM Feb 7, 2022",98,69,0,0,0,
"06:54:54AM Feb 7, 2022",98,70,0,0,0,
"06:54:58AM Feb 7, 2022",98,69,0,0,0,
"06:55:02AM Feb 7, 2022",98,70,0,0,0,
"06:55:06AM Feb 7, 2022",98,70,0,0,0,
"06:55:10AM Feb 7, 2022",98,70,9,0,0,
"06:55:14AM Feb 7, 2022",98,71,2,0,0,
"06:55:18AM Feb 7, 2022",98,72,11,0,0,
"06:55:22AM Feb 7, 2022",98,72,1,0,0,
"06:55:26AM Feb 7, 2022",98,76,2,0,0,
"06:55:30AM Feb 7, 2022",98,72,0,0,0,
"06:55:34AM Feb 7, 2022",97,67,0,0,0,
"06:55:38AM Feb 7, 2022",97,64,0,0,0,
"06:55:42AM Feb 7, 2022",97,63,0,0,0,
"06:55:46AM Feb 7, 2022",98,65,0,0,0,
"06:55:50AM Feb 7, 2022",98,71,2,0,0,
"06:55:54AM Feb 7, 2022",98,76,0,0,0,
"06:55:58AM Feb 7, 2022",98,76,0,0,0,
"06:56:02AM Feb 7, 2022",98,73,3,0,0,
"06:56:06AM Feb 7, 2022",98,71,0,0,0,
"06:56:10AM Feb 7, 2022",98,75,2,0,0,
"06:56:14AM Feb 7, 2022",97,76,0,0,0,
"06:56:18AM Feb 7, 2022",97,78,0,0,0,
"06:56:22AM Feb 7, 2022",96,78,3,0,0,
"06:56:26AM Feb 7, 2022",96,71,0,0,0,
"06:56:30AM Feb 7, 2022",96,70,0,0,0,
"06:56:34AM Feb 7, 2022",97,70,6,0,0,
"06:56:38AM Feb 7, 2022",98,70,0,0,0,
"06:56:42AM Feb 7, 2022",97,80,1,0,0,
"06:56:46AM Feb 7, 2022",97,82,0,0,0,
"06:56:50AM Feb 7, 2022",98,74,0,0,0,
"06:56:54AM Feb 7, 2022",98,67,0,0,0,
"06:56:58AM Feb 7, 2022",98,73,0,0,0,
"06:57:02AM Feb 7, 2022",97,76,0,0,0,
"06:57:06AM Feb 7, 2022",97,74,0,0,0,
"06:57:10AM Feb 7, 2022",97,77,5,0,0,
"06:57:14AM Feb 7, 2022",97,79,1,0,0,
"06:57:18AM Feb 7, 2022",97,79,14,0,0,
"06:57:22AM Feb 7, 2022",97,79,2,0,0,
"06:57:26AM Feb 7, 2022",96,80,4,0,0,
"06:57:30AM Feb 7, 2022",95,77,1,0,0,
"06:57:34AM Feb 7, 2022",94,75,1,0,0,
"06:57:38AM Feb 7, 2022",94,70,0,0,0,
"06:57:42AM Feb 7, 2022",96,69,0,0,0,
"06:57:46AM Feb 7, 2022",97,69,0,0,0,
"06:57:50AM Feb 7, 2022",98,72,1,0,0,
"06:57:54AM Feb 7, 2022",98,70,0,0,0,
"06:57:58AM Feb 7, 2022",98,75,0,0,0,
"06:58:02AM Feb 7, 2022",98,75,55,0,0,
"06:58:06AM Feb 7, 2022",98,75,9,0,0,
"06:58:10AM Feb 7, 2022",98,75,32,0,0,
"06:58:14AM Feb 7, 2022",98,76,1,0,0,
"06:58:18AM Feb 7, 2022",98,82,0,0,0,
"06:58:22AM Feb 7, 2022",98,84,1,0,0,
"06:58:26AM Feb 7, 2022",97,74,0,0,0,
"06:58:30AM Feb 7, 2022",96,72,1,0,0,
"06:58:34AM Feb 7, 2022",97,71,0,0,0,
"06:58:38AM Feb 7, 2022",97,74,0,0,0,
"06:58:42AM Feb 7, 2022",98,75,0,0,0,
"06:58:46AM Feb 7, 2022",98,77,0,0,0,
"06:58:50AM Feb 7, 2022",98,75,0,0,0,
"06:58:54AM Feb 7, 2022",97,67,1,0,0,
"06:58:58AM Feb 7, 2022",97,67,0,0,0,
"06:59:02AM Feb 7, 2022",97,68,0,0,0,
"06:59:06AM Feb 7, 2022",97,71,1,0,0,
"06:59:10AM Feb 7, 2022",97,72,0,0,0,
"06:59:14AM Feb 7, 2022",95,77,1,0,0,
"06:59:18AM Feb 7, 2022",94,74,0,0,0,
"06:59:22AM Feb 7, 2022",95,69,0,0,0,
"06:59:26AM Feb 7, 2022",95,66,0,0,0,
"06:59:30AM Feb 7, 2022",97,68,0,0,0,
"06:59:34AM Feb 7, 2022",97,72,0,0,0,
"06:59:38AM Feb 7, 2022",98,74,0,0,0,
"06:59:42AM Feb 7, 2022",98,66,0,0,0,
"06:59:46AM Feb 7, 2022",98,65,0,0,0,
"06:59:50AM Feb 7, 2022",98,62,0,0,0,
"06:59:54AM Feb 7, 2022",98,60,1,0,0,
"06:59:58AM Feb 7, 2022",98,62,0,0,0,
"07:00:02AM Feb 7, 2022",97,68,1,0,0,
"07:00:06AM Feb 7, 2022",97,69,0,0,0,
"07:00:10AM Feb 7, 2022",97,70,0,0,0,
"07:00:14AM Feb 7, 2022",97,66,0,0,0,
"07:00:18AM Feb 7, 2022",96,66,0,0,0,
"07:00:22AM Feb 7, 2022",95,67,0,0,0,
"07:00:26AM Feb 7, 2022",96,71,0,0,0,
"07:00:30AM Feb 7, 2022",98,67,0,0,0,
"07:00:34AM Feb 7, 2022",98,72,0,0,0,
"07:00:38AM Feb 7, 2022",98,74,0,0,0,
"07:00:42AM Feb 7, 2022",98,67,0,0,0,
"07:00:46AM Feb 7, 2022",97,71,0,0,0,
"07:00:50AM Feb 7, 2022",98,75,0,0,0,
"07:00:54AM Feb 7, 2022",97,76,0,0,0,
"07:00:58AM Feb 7, 2022",97,71,0,0,0,
"07:01:02AM Feb 7, 2022",95,72,0,0,0,
"07:01:06AM Feb 7, 2022",94,78,0,0,0,
"07:01:10AM Feb 7, 2022",91,79,0,0,0,
"07:01:14AM Feb 7, 2022",91,74,0,0,0,
"07:01:18AM Feb 7, 2022",94,72,0,0,0,
"07:01:22AM Feb 7, 2022",96,71,0,0,0,
"07:01:26AM Feb 7, 2022",96,75,0,0,0,
"07:01:30AM Feb 7, 2022",96,76,0,0,0,
"07:01:34AM Feb 7, 2022",96,82,0,0,0,
"07:01:38AM Feb 7, 2022",96,82,0,0,0,
"07:01:42AM Feb 7, 2022",96,66,0,0,0,
"07:01:46AM Feb 7, 2022",95,67,0,0,0,
"07:01:50AM Feb 7, 2022",95,75,0,0,0,
"07:01:54AM Feb 7, 2022",96,79,0,0,0,
"07:01:58AM Feb 7, 2022",96,72,0,0,0,
"07:02:02AM Feb 7, 2022",95,72,0,0,0,
"07:02:06AM Feb 7, 2022",94,74,0,0,0,
"07:02:10AM Feb 7, 2022",93,73,0,0,0,
"07:02:14AM Feb 7, 2022",93,68,0,0,0,
"07:02:18AM Feb 7, 2022",94,69,0,0,0,
"07:02:22AM Feb 7, 2022",95,78,0,0,0,
"07:02:26AM Feb 7, 2022",95,74,0,0,0,
"07:02:30AM Feb 7, 2022",95,69,0,0,0,
"07:02:34AM Feb 7, 2022",96,73,0,0,0,
"07:02:38AM Feb 7, 2022",95,76,0,0,0,
"07:02:42AM Feb 7, 2022",95,79,3,0,0,
"07:02:46AM Feb 7, 2022",95,75,1,0,0,
"07:02:50AM Feb 7, 2022",96,78,0,0,0,
"07:02:54AM Feb 7, 2022",96,77,0,0,0,
"07:02:58AM Feb 7, 2022",96,78,0,0,0,
"07:03:02AM Feb 7, 2022",95,81,1,0,0,
"07:03:06AM Feb 7, 2022",95,79,0,0,0,
"07:03:10AM Feb 7, 2022",96,76,1,0,0,
"07:03:14AM Feb 7, 2022",97,73,0,0,0,
"07:03:18AM Feb 7, 2022",98,69,0,0,0,
"07:03:22AM Feb 7, 2022",97,65,0,0,0,
"07:03:26AM Feb 7, 2022",97,67,0,0,0,
"07:03:30AM Feb 7, 2022",97,74,0,0,0,
"07:03:34AM Feb 7, 2022",98,73,0,0,0,
"07:03:38AM Feb 7, 2022",98,73,0,0,0,
"07:03:42AM Feb 7, 2022",97,70,0,0,0,
"07:03:46AM Feb 7, 2022",97,75,0,0,0,
"07:03:50AM Feb 7, 2022",97,70,0,0,0,
"07:03:54AM Feb 7, 2022",97,71,0,0,0,
"07:03:58AM Feb 7, 2022",97,67,0,0,0,
"07:04:02AM Feb 7, 2022",97,66,0,0,0,
"07:04:06AM Feb 7, 2022",96,66,0,0,0,
"07:04:10AM Feb 7, 2022",96,73,0,0,0,
"07:04:14AM Feb 7, 2022",96,76,0,0,0,
"07:04:18AM Feb 7, 2022",97,70,0,0,0,
"07:04:22AM Feb 7, 2022",97,67,0,0,0,
"07:04:26AM Feb 7, 2022",96,64,1,0,0,
"07:04:30AM Feb 7, 2022",96,61,0,0,0,
"07:04:34AM Feb 7, 2022",95,69,0,0,0,
"07:04:38AM Feb 7, 2022",95,73,0,0,0,
"07:04:42AM Feb 7, 2022",94,70,0,0,0,
"07:04:46AM Feb 7, 2022",94,74,0,0,0,
"07:04:50AM Feb 7, 2022",93,72,1,0,0,
"07:04:54AM Feb 7, 2022",94,68,0,0,0,
"07:04:58AM Feb 7, 2022",96,66,0,0,0,
"07:05:02AM Feb 7, 2022",96,71,0,0,0,
"07:05:06AM Feb 7, 2022",97,73,1,0,0,
"07:05:10AM Feb 7, 2022",96,73,0,0,0,
"07:05:14AM Feb 7, 2022",96,70,0,0,0,
"07:05:18AM Feb 7, 2022",97,69,0,0,0,
"07:05:22AM Feb 7, 2022",97,72,0,0,0,
"07:05:26AM Feb 7, 2022",96,74,0,0,0,
"07:05:30AM Feb 7, 2022",96,73,0,0,0,
"07:05:34AM Feb 7, 2022",96,74,0,0,0,
"07:05:38AM Feb 7, 2022",96,66,0,0,0,
